,S1,S2,D4,D5,D6,Hid_Ethnicity_Buckets,Hid_Age,S12r3,VL2,NFL3,NFL4,S15r1,S15r2,S15r3,S15r4,S15r5,S15r6,S15r7,S15r8,S15r9,S15r10,S15r11,S13r1,S13r2,S13r3,S13r4,VL1r1,VL1r2,VL1r3,VL1r4,VL1r5,VL1r6,VL1r7,VL1r8,VL1r9,VL1r10,VL1r11,VL1r12,VL1r13,VL1r14,VL1r15,VL3r1,VL3r2,VL3r3,VL3r4,VL3r5,VL3r6,VL4r1,VL4r2,VL4r3,VL4r4,VL4r5,VL4r6,TEAM6r1,TEAM6r2,TEAM6r3,TEAM6r4,TEAM6r5,TEAM6r6,TEAM6r7,TEAM6r8,TEAM6r9,TEAM6r10,TEAM6r11,TEAM6r12,TEAM6r13,TEAM6r14,TEAM6r15,TEAM6r16,TEAM6r17,TEAM6r18,TEAM6r19,TEAM6r20,TEAM6r21,TEAM6r22,TEAM6r23,TEAM6r24,TEAM6r25,TEAM6r26,TEAM6r27,TEAM6r28,TEAM6r29,TEAM6r30,TEAM6r31,TEAM6r32,NFL1r1,NFL1r2,NFL1r3,NFL1r4,NFL2r1,NFL2r2,NFL2r3,NFL2r4,NFL2r5,TEAM6_sum,Edu_level,Fan_magnitude,VL1_magnitude,Team6_magnitude
4739,1,39,4,1,6,1,2,8,1.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,3,0,2,0,0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,11,1,11.789826122551595,1.4142135623730951,5.0
9694,1,40,3,1,4,1,2,5,6.0,3.0,1.0,6.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,3,0,0,3,0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,15,1,14.45683229480096,2.23606797749979,6.855654600401044
8696,2,40,6,1,6,1,2,6,4.0,2.0,1.0,4.0,3.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,8,1,10.0,2.23606797749979,4.0
10251,1,55,2,1,5,1,3,21,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,8,1,10.770329614269007,2.0,4.47213595499958
4714,1,71,7,1,5,1,4,3,4.0,1.0,1.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,3.0,6,1,7.071067811865476,1.4142135623730951,4.47213595499958
3149,1,65,2,5,4,1,4,6,2.0,1.0,1.0,4.0,0.0,5.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,4.0,16,1,8.888194417315589,2.23606797749979,7.211102550927978
6900,1,70,4,1,6,1,4,8,2.0,1.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,16,1,10.770329614269007,2.8284271247461903,7.211102550927978
6839,2,53,3,1,4,1,3,2,4.0,2.0,2.0,5.0,0.0,6.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,3,0,0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,11,1,10.535653752852738,2.23606797749979,5.744562646538029
271,1,55,4,2,5,1,3,1,3.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,10,1,5.656854249492381,1.7320508075688772,4.47213595499958
2802,1,57,7,1,2,1,3,7,3.0,1.0,1.0,6.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,4.0,5.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,15,0,12.609520212918492,2.0,7.0
6604,1,34,3,2,4,2,1,7,1.0,1.0,2.0,5.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,16,1,9.16515138991168,2.6457513110645907,7.211102550927978
8250,1,32,5,1,6,1,1,9,4.0,1.0,1.0,6.0,2.0,6.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,14,1,13.0,2.449489742783178,6.48074069840786
10000,2,47,6,1,5,1,2,2,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,3.0,3.0,7,1,8.12403840463596,2.23606797749979,3.3166247903554
8965,1,69,3,3,4,1,4,18,3.0,3.0,1.0,6.0,3.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,4.0,3.0,14,1,10.723805294763608,2.449489742783178,6.48074069840786
9219,1,36,2,2,2,2,2,10,6.0,3.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3,0,0,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,13,0,9.273618495495704,1.4142135623730951,6.244997998398398
7422,1,65,2,5,4,1,4,6,3.0,1.0,1.0,4.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,16,1,9.055385138137416,1.4142135623730951,8.0
6915,2,35,3,1,5,1,2,6,2.0,1.0,1.0,5.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20,1,10.770329614269007,1.7320508075688772,8.94427190999916
2137,2,28,2,1,5,2,1,10,4.0,5.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,12,1,8.48528137423857,2.0,6.0
139,1,63,5,1,5,1,3,15,6.0,4.0,3.0,6.0,4.0,6.0,4.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,1,12.409673645990855,3.0,8.94427190999916
2593,1,38,5,1,5,1,2,8,6.0,5.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,14,1,12.0,2.23606797749979,6.48074069840786
4666,2,32,5,1,4,1,1,1,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4,1,5.0,1.7320508075688772,3.1622776601683795
766,2,53,2,1,2,1,3,6,5.0,5.0,2.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20,0,9.0,2.6457513110645907,8.94427190999916
1474,1,71,3,5,4,1,4,12,2.0,1.0,3.0,6.0,5.0,3.0,5.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,14,1,13.45362404707371,2.23606797749979,6.48074069840786
2369,1,48,1,3,4,1,2,20,1.0,1.0,2.0,6.0,2.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,9,1,9.746794344808963,1.7320508075688772,4.795831523312719
8687,2,60,6,2,5,1,3,6,2.0,1.0,1.0,5.0,3.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3,0,0,0,0,0,0,0,2,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,15,1,11.958260743101398,2.449489742783178,6.855654600401044
9806,1,40,6,1,5,1,2,15,5.0,4.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,4,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,15,1,12.12435565298214,3.0,7.0
859,1,56,2,2,2,1,3,8,2.0,1.0,1.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,5.0,20,0,8.12403840463596,1.7320508075688772,8.94427190999916
7152,1,34,2,1,2,1,1,10,4.0,2.0,2.0,6.0,0.0,4.0,5.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,17,0,12.409673645990855,3.0,7.810249675906654
395,1,42,4,1,5,1,2,10,5.0,1.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,4.0,7,1,14.798648586948742,2.6457513110645907,5.0
958,1,45,7,2,2,1,2,10,4.0,1.0,1.0,6.0,4.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,12,0,12.649110640673518,1.0,5.656854249492381
9069,1,28,2,1,2,1,1,1,1.0,1.0,1.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,15,0,11.04536101718726,2.23606797749979,7.0
8405,2,65,3,3,5,1,4,20,3.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,0.0,4.0,3.0,5.0,0.0,15.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,1,12.884098726725126,2.0,5.830951894845301
10279,2,48,3,5,4,1,2,3,2.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,12,1,6.4031242374328485,2.0,5.656854249492381
8389,2,31,6,1,4,3,1,2,6.0,2.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,15,1,19.33907960581372,2.449489742783178,6.708203932499369
4705,2,60,2,4,2,1,3,5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,8,0,6.4031242374328485,1.7320508075688772,4.0
6251,1,42,3,1,5,1,2,3,2.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,11,1,7.211102550927978,2.8284271247461903,5.5677643628300215
1393,1,25,3,1,5,1,1,10,4.0,1.0,1.0,6.0,6.0,6.0,5.0,6.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16,1,15.620499351813308,2.23606797749979,7.211102550927978
6631,2,51,6,4,5,1,3,2,1.0,1.0,1.0,4.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4,1,10.099504938362076,1.4142135623730951,2.8284271247461903
774,1,49,1,1,6,1,2,5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,5.0,3,1,4.0,0.0,3.0
3952,1,28,5,1,5,1,1,2,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,12,1,6.0,1.7320508075688772,5.656854249492381
1934,2,63,4,1,5,1,3,5,5.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20,1,13.92838827718412,1.7320508075688772,8.94427190999916
